sample_index,split
105468,train
105471,train
105473,train
105474,train
105475,train
105476,train
105477,train
105478,train
105479,train
105480,train
105481,train
105482,train
105483,train
105485,train
105487,train
105488,train
105489,train
105490,train
105491,train
105492,train
105493,train
105494,train
105495,train
105497,train
105498,train
105499,train
105500,train
105501,train
105502,train
105505,train
105506,train
105507,train
105508,train
105509,train
105512,train
105513,train
105514,train
105515,train
105516,train
105517,train
105518,train
105520,train
105521,train
105522,train
105523,train
105524,train
105527,train
105528,train
105529,train
105531,train
105532,train
105533,train
105535,train
105536,train
105538,train
105539,train
105541,train
105542,train
105543,train
105545,train
105550,train
105552,train
105554,train
105555,train
105556,train
105557,train
105558,train
105559,train
105560,train
105561,train
105562,train
105563,train
105565,train
105566,train
105567,train
105568,train
105569,train
105570,train
105571,train
105572,train
105575,train
105577,train
105579,train
105580,train
105581,train
105582,train
105584,train
105585,train
105587,train
105589,train
105590,train
105591,train
105592,train
105593,train
105594,train
105595,train
105596,train
105597,train
105598,train
105599,train
105600,train
105601,train
105603,train
105604,train
105605,train
105606,train
105607,train
105608,train
105609,train
105610,train
105611,train
105612,train
105613,train
105614,train
105615,train
105616,train
105617,train
105618,train
105619,train
105620,train
105621,train
105622,train
105624,train
105625,train
105626,train
105627,train
105628,train
105629,train
105631,train
105632,train
105633,train
105634,train
105635,train
105637,train
105638,train
105639,train
105640,train
105641,train
105642,train
105643,train
105644,train
105645,train
105646,train
105647,train
105650,train
105651,train
105652,train
105654,train
105655,train
105658,train
105659,train
105662,train
105664,train
105665,train
105666,train
105667,train
105668,train
105669,train
105670,train
105671,train
105672,train
105673,train
105674,train
105675,train
105676,train
105677,train
105678,train
105679,train
105680,train
105681,train
105683,train
105684,train
105685,train
105686,train
105687,train
105688,train
105689,train
105690,train
105691,train
105694,train
105695,train
105696,train
105697,train
105698,train
105699,train
105700,train
105701,train
105703,train
105704,train
105705,train
105706,train
105708,train
105709,train
105710,train
105712,train
105713,train
105715,train
105716,train
105717,train
105719,train
105720,train
105722,train
105723,train
105724,train
105725,train
105726,train
105727,train
105728,train
105729,train
105730,train
105731,train
105732,train
105733,train
105734,train
105736,train
105740,train
105741,train
105742,train
105743,train
105744,train
105745,train
105747,train
105748,train
105750,train
105751,train
105752,train
105754,train
105756,train
105757,train
105758,train
105759,train
105761,train
105762,train
105763,train
105764,train
105765,train
105766,train
105767,train
105768,train
105769,train
105770,train
105772,train
105773,train
105776,train
105777,train
105783,train
105784,train
105787,train
105788,train
105789,train
105790,train
105791,train
105792,train
105793,train
105795,train
105796,train
105797,train
105798,train
105801,train
105802,train
105803,train
105805,train
105806,train
105807,train
105808,train
105809,train
105810,train
105812,train
105814,train
105816,train
105817,train
105819,train
105820,train
105821,train
105822,train
105823,train
105824,train
105825,train
105828,train
105829,train
105830,train
105831,train
105832,train
105834,train
105835,train
105836,train
105838,train
105839,train
105841,train
105843,train
105845,train
105846,train
105847,train
105848,train
105849,train
105850,train
105851,train
105853,train
105854,train
105855,train
105856,train
105857,train
105858,train
105859,train
105860,train
105862,train
105863,train
105864,train
105865,train
105868,train
105869,train
105870,train
105871,train
105872,train
105874,train
105876,train
105877,train
105879,train
105880,train
105881,train
105884,train
105885,train
105886,train
105889,train
105890,train
105892,train
105893,train
105894,train
105895,train
105896,train
105897,train
105898,train
105900,train
105901,train
105902,train
105904,train
105905,train
105907,train
105908,train
105909,train
105910,train
105911,train
105912,train
105914,train
105917,train
105918,train
105919,train
105920,train
105921,train
105922,train
105923,train
105924,train
105925,train
105926,train
105927,train
105928,train
105932,train
105933,train
105934,train
105935,train
105936,train
105937,train
105938,train
105939,train
105943,train
105944,train
105946,train
105947,train
105948,train
105951,train
105953,train
105954,train
105955,train
105956,train
105957,train
105960,train
105961,train
105962,train
105963,train
105964,train
105966,train
105968,train
105969,train
105970,train
105971,train
105974,train
105975,train
105976,train
105977,train
105980,train
105982,train
105983,train
105984,train
105986,train
105987,train
105989,train
105990,train
105991,train
105992,train
105993,train
105994,train
105995,train
105996,train
105997,train
105999,train
106000,train
106001,train
106002,train
106004,train
106005,train
106006,train
106007,train
106008,train
106012,train
106013,train
106014,train
106015,train
106017,train
106018,train
106019,train
106022,train
106024,train
106025,train
106026,train
106027,train
106028,train
106029,train
106030,train
106031,train
106032,train
106033,train
106035,train
106036,train
106038,train
106039,train
106040,train
106041,train
106045,train
106046,train
106048,train
106049,train
106051,train
106052,train
106053,train
106054,train
106055,train
106058,train
106060,train
106061,train
106062,train
106063,train
106065,train
106066,train
106067,train
106068,train
106069,train
106071,train
106073,train
106074,train
106075,train
106077,train
106078,train
106080,train
106081,train
106082,train
106083,train
106085,train
106086,train
106088,train
106089,train
106091,train
106093,train
106094,train
106095,train
106096,train
106098,train
106100,train
106101,train
106102,train
106103,train
106104,train
106106,train
106110,train
106111,train
106112,train
106113,train
106114,train
106115,train
106116,train
106117,train
106118,train
106119,train
106120,train
106121,train
106122,train
106123,train
106124,train
106130,train
106131,train
106132,train
106133,train
106134,train
106135,train
106138,train
106140,train
106142,train
106143,train
106144,train
106145,train
106146,train
106148,train
106149,train
106150,train
106152,train
106153,train
106155,train
106158,train
106159,train
106160,train
106161,train
106162,train
106164,train
106165,train
106167,train
106168,train
106169,train
106170,train
106173,train
106175,train
106176,train
106177,train
106178,train
106180,train
106181,train
106182,train
106183,train
106184,train
106185,train
106187,train
106188,train
106189,train
106190,train
106191,train
106192,train
106193,train
106194,train
106197,train
106200,train
106202,train
106203,train
106204,train
106205,train
106207,train
106208,train
106209,train
106210,train
106211,train
106213,train
106214,train
106215,train
106218,train
106219,train
106220,train
106222,train
106223,train
106224,train
106225,train
106226,train
106227,train
106229,train
106230,train
106231,train
106232,train
106233,train
106235,train
106236,train
106237,train
106238,train
106239,train
106240,train
106242,train
106243,train
106244,train
106246,train
106247,train
106249,train
106251,train
106252,train
106253,train
106254,train
106257,train
106258,train
106259,train
106260,train
106261,train
106262,train
106266,train
106267,train
106268,train
106269,train
106270,train
106271,train
106272,train
106273,train
106274,train
106278,train
106279,train
106280,train
106281,train
106284,train
106285,train
106286,train
106287,train
106288,train
106289,train
106290,train
106291,train
106292,train
106293,train
106295,train
106297,train
106298,train
106299,train
106300,train
106301,train
106302,train
106303,train
106304,train
106305,train
106306,train
106309,train
106312,train
106314,train
106315,train
106316,train
106320,train
106322,train
106323,train
106324,train
106325,train
106326,train
106327,train
106328,train
106330,train
106332,train
106333,train
106334,train
106335,train
106336,train
106338,train
106341,train
106342,train
106344,train
106345,train
106346,train
106347,train
106348,train
106349,train
106350,train
106351,train
106352,train
106353,train
106355,train
106356,train
